"name","pt1","pt2","pt3","pt4","pt5","x","y"
"point_1704","20190220T045831_20190220T050947_T45RTH","20190227T044741_20190227T050056_T45RTH","20190317T045659_20190317T051033_T45RTH","20190831T044709_20190831T045257_T44RRN","20200614T045701_20200614T050923_T44RRN",84.693604,25.065218
"point_1709","20190206T052011_20190206T052457_T43PFP","20190825T051651_20190825T052752_T43PFP","20200406T051649_20200406T053004_T43PFP","20200426T051649_20200426T052622_T43PFP","20200516T051649_20200516T052442_T43PFP",76.365967,12.060031
"point_1710","20190922T052649_20190922T054154_T43QEV","20200107T052209_20200107T053334_T43QEV","20200224T052811_20200224T054233_T43QEV","20200521T051701_20200521T052402_T43QEV","20200708T052649_20200708T053707_T43QEV",75.476074,17.496216
"point_1712","20200120T053129_20200120T053410_T43QDG","20200224T052811_20200224T053954_T43QDG","20200404T052641_20200404T053351_T43QDG","20200718T052649_20200718T053707_T43QDG","20200728T052649_20200728T053303_T43QDG",74.575195,23.824323
"point_1713","20190122T052119_20190122T052703_T44QLM","20190618T050659_20190618T051905_T44QLM","20190929T051649_20190929T052609_T44QLM","20200625T051659_20200625T052232_T44QLM","20200727T050701_20200727T051233_T44QLM",79.562988,23.743888
"point_1714","20190114T051151_20190114T051817_T44RMR","20190514T050701_20190514T051547_T44RMR","20190815T051651_20190815T053105_T44RMR","20191014T051751_20191014T052108_T44RMR","20200408T050651_20200408T051453_T44RMR",80.375977,27.448981
"point_1715","20190828T052651_20190828T054022_T43REM","20191214T054229_20191214T054841_T43REM","20200330T052649_20200330T053037_T43REM","20200507T053651_20200507T054503_T43REM","20200718T052649_20200718T053707_T43REM",75.541992,28.439017
"point_1716","20190329T053649_20190329T054258_T43REQ","20190403T053641_20190403T054058_T43REQ","20190418T053649_20190418T054754_T43REQ","20190821T053641_20190821T054712_T43REQ","20200328T053641_20200328T054415_T43REQ",75.541992,31.033085
"point_1719","20190318T051651_20190318T052212_T44SPF","20190509T050659_20190509T051425_T44SPF","20200329T050651_20200329T051221_T44SPF","20200725T051649_20200725T052448_T44SPF","20200730T051701_20200730T052738_T44SPF",82.814941,36.455749
"point_1720","20190124T051111_20190124T051109_T45STT","20190605T045709_20190605T050211_T45STT","20190625T045709_20190625T050837_T45STT","20190824T045659_20190824T050233_T45STT","20200709T045659_20200709T050418_T45STT",84.462891,33.63169
"point_1722","20190715T045709_20190715T050707_T45RVQ","20190920T044659_20190920T045546_T45RVQ","20200227T044739_20200227T045734_T45RVQ","20200306T045651_20200306T050626_T45RVQ","20200609T045659_20200609T050809_T45RVQ",86.52832,31.089037
"point_1723","20190408T044701_20190408T045407_T45RXP","20190518T044701_20190518T045535_T45RXP","20190627T044701_20190627T045030_T45RXP","20200325T043659_20200325T044244_T45RXP","20200402T044701_20200402T045415_T45RXP",88.483887,30.086447
"point_1724","20191018T045811_20191018T051146_T44QME","20191117T050101_20191117T050637_T44QME","20191122T050119_20191122T050647_T44QME","20200205T050001_20200205T051253_T44QME","20200405T045651_20200405T050558_T44QME",80.639648,17.411854
"point_1725","20190102T052219_20190102T052400_T43QHC","20190213T050921_20190213T051401_T44QKH","20190721T051659_20190721T052452_T44QKH","20200309T050651_20200309T052223_T43QHC","20200531T051701_20200531T053123_T43QHC",78.640137,20.178353
"point_1726","20190121T055139_20190121T055229_T42RZP","20190702T053651_20190702T054504_T43RBJ","20190930T053641_20190930T054418_T42RZP","20191030T053941_20191030T054415_T43RBJ","20191212T055231_20191212T060022_T43RBJ",72.553711,25.660282
"point_1728","20190311T061649_20190311T062839_T41RNN","20190624T061631_20190624T062459_T41RNN","20191022T061911_20191022T063102_T41RNN","20200305T061729_20200305T063012_T41RNN","20200419T061631_20200419T062456_T41RNN",63.720703,29.209213
"point_1730","20190316T043701_20190316T044421_T45QYF","20190328T042709_20190328T043805_T45QYF","20190331T043709_20190331T044412_T45QYF","20191208T043151_20191208T043545_T45QYF","20200605T042711_20200605T042710_T45QYF",89.46167,23.08927
"point_1731","20181227T041141_20181227T041803_T46QFM","20191205T042141_20191205T042629_T46QFM","20191210T042149_20191210T042613_T46QFM","20191217T041149_20191217T041811_T46QFM","20191222T041151_20191222T041815_T46QFM",94.482422,23.825065
"point_1737","20190123T040041_20190123T040424_T47QNF","20191005T035619_20191005T040332_T47QNF","20200118T040101_20200118T040809_T47QNF","20200130T035009_20200130T035344_T47QNF","20200728T034539_20200728T035815_T47QNF",99.437256,23.069307
"point_1738","20190328T033701_20190328T034902_T47QQA","20200421T033541_20200421T033833_T47QQA","20200521T033541_20200521T033838_T47QQA","20200620T033541_20200620T033838_T47QQA","20200705T033539_20200705T035028_T47QQA",101.436768,18.270378
"point_1740","20190703T041559_20190703T042751_T47SKA","20190827T041551_20190827T041550_T46SGF","20191230T042149_20191230T042151_T46SGF","20200114T042121_20200114T042124_T46SGF","20200627T041549_20200627T042036_T46SGF",95.734863,36.402782
"point_1742","20190207T072059_20190207T072242_T38QPK","20190401T072619_20190401T073229_T38QPK","20190730T072629_20190730T073311_T38QPK","20200207T072051_20200207T072046_T38QPK","20200227T071841_20200227T073048_T38QPK",46.362305,22.145192
"point_1747","20180925T104021_20180925T104119_T31SBA","20181107T105231_20181107T105655_T31SBA","20181229T104439_20181229T104438_T31SBA","20190123T104331_20190123T104426_T31SBA","20191015T104029_20191015T104023_T30SYF",0.043945,36.56104
"point_1748","20190127T102311_20190127T102327_T32SKG","20190830T102029_20190830T102552_T32SKG","20190904T102021_20190904T102045_T31SGB","20191004T102031_20191004T102640_T32SKG","20191024T102111_20191024T102420_T32SKG",5.888672,37.298809
"point_1750","20180302T105021_20180302T105921_T30SVC","20190504T105629_20190504T110014_T30SVC","20191117T105229_20191117T105529_T30SVC","20200702T105621_20200702T110826_T30SVC","20200709T105031_20200709T105719_T30SVC",-3.691406,33.758962
"point_1752","20190125T103319_20190125T103321_T31SCT","20191201T103309_20191201T104038_T31SCT","20191209T104431_20191209T104427_T31SCT","20200313T103719_20200313T104333_T31SCT","20200522T103629_20200522T104828_T31SCT",1.625977,33.649274
"point_1753","20181221T103431_20181221T103841_T31SES","20190219T103051_20190219T103824_T31SES","20190412T102029_20190412T103016_T31SES","20190902T103029_20190902T103550_T31SES","20191017T103031_20191017T103427_T31SES",3.515625,32.766752
"point_1755","20190217T104119_20190217T104422_T30RWR","20190913T105031_20190913T110317_T30RWR","20190925T104019_20190925T104340_T30RWR","20200212T104049_20200212T104614_T30RWR","20200331T105021_20200331T105124_T30RWR",-2.636719,27.212779
"point_1756","20190324T104021_20190324T105143_T31RBN","20190523T104031_20190523T104739_T31RBN","20191224T104349_20191224T104343_T31RBN","20200105T103421_20200105T103421_T31RBN","20200529T102559_20200529T103145_T31RBN",0.527344,29.072843
"point_1757","20180105T112439_20180105T113025_T29SMS","20180110T112431_20180110T112427_T29SMS","20190902T112111_20190902T112646_T29SMS","20190927T112119_20190927T112623_T29SMS","20200618T112121_20200618T112536_T29SMS",-9.624023,32.914456
"point_1760","20190519T200859_20190519T200901_T09VWK","20190707T194911_20190707T195427_T09VWK","20190908T195941_20190908T200424_T09VWK","20200704T195901_20200704T200642_T09VWK","20200724T195901_20200724T200310_T09VWK",-128.144531,62.249262
"point_1764","20180521T100029_20180521T100024_T33UXS","20190227T095031_20190227T095608_T33UYS","20190826T095031_20190826T095031_T33UYS","20200323T095031_20200323T095536_T33UYS","20200410T100029_20200410T100407_T33UXS",17.885742,50.821511
"point_1765","20180222T095031_20180222T095026_T34UDD","20181007T094031_20181007T094027_T34UDD","20190105T094401_20190105T094545_T34UDD","20190821T095039_20190821T095437_T34UDD","20200623T094039_20200623T094033_T34UDD",20.456543,52.80366
"point_1766","20180819T100019_20180819T100323_T34UCE","20180925T095029_20180925T095030_T34UCE","20190222T095029_20190222T095412_T33UYV","20200205T100211_20200205T100353_T33UYV","20200217T095029_20200217T095511_T34UCE",18.193359,53.71026
"point_1767","20190608T101029_20190608T101032_T33UWU","20190807T101029_20190807T101242_T33UWU","20191217T100411_20191217T100410_T33UWT","20200515T100031_20200515T100032_T33UWU","20200714T100031_20200714T100545_T33UWU",15.161133,52.296142
"point_1768","20180718T101031_20180718T101539_T32UQC","20190502T102029_20190502T102223_T32UQC","20190613T101031_20190613T101027_T32UQC","20200309T101021_20200309T101020_T32UQB","20200426T101549_20200426T102352_T32UQC",12.150879,51.373249
"point_1769","20180604T103021_20180604T103550_T32UNB","20190430T103031_20190430T103551_T32UNB","20190629T103031_20190629T103537_T32UNB","20190828T103021_20190828T103331_T32UNB","20191022T103059_20191022T103055_T32UNB",9.140625,51.056805
"point_1770","20180904T102019_20180904T102014_T33UUV","20180909T102021_20180909T102205_T32UQE","20190830T102029_20190830T102552_T33UUV","20200327T101629_20200327T101842_T33UUV","20200526T101559_20200526T101605_T33UUV",12.392578,53.213351
"point_1772","20180421T105031_20180421T105629_T31UFR","20180720T105031_20180720T105213_T31UFR","20180918T105021_20180918T105420_T31UFR","20190826T104029_20190826T104232_T31UFR","20200422T103619_20200422T103903_T31UFR",5.317383,50.037763
"point_1773","20180727T104021_20180727T104023_T31UGT","20180826T104021_20180826T104155_T31UGT","20190722T104031_20190722T104027_T32ULC","20200217T104111_20200217T104424_T32ULC","20200517T104031_20200517T104600_T31UGT",6.635742,51.782522
"point_1774","20180222T095031_20180222T095026_T34VFH","20180418T095029_20180418T095027_T34VFH","20180915T095019_20180915T095020_T34VFH","20190818T094039_20190818T094036_T34VFH","20200706T095029_20200706T095031_T34VFH",23.818359,56.12638
"point_1776","20190722T085601_20190722T085828_T36UXF","20190922T084639_20190922T085348_T36UXE","20200320T084639_20200320T084633_T36UXE","20200325T084601_20200325T085118_T36UXF","20200519T084559_20200519T084934_T36UXE",35.068359,54.065776
"point_1777","20190625T081609_20190625T082241_T37UER","20191117T082221_20191117T082544_T37UER","20200403T082559_20200403T082559_T37UER","20200602T082609_20200602T082925_T37UER","20200619T081609_20200619T082003_T37UER",39.902344,50.129086
"point_1778","20190913T081609_20190913T082417_T37UFV","20200210T081959_20200210T082302_T37UFV","20200329T082601_20200329T082558_T37UFV","20200403T082559_20200403T082559_T37UFV","20200525T081611_20200525T081746_T37UFV",41.835938,53.285154
"point_1780","20190415T075611_20190415T080233_T39VWE","20190704T075611_20190704T075614_T39VWE","20191128T075251_20191128T075251_T39VWE","20200514T075609_20200514T080021_T39VWE","20200608T075621_20200608T080252_T39VWE",52.558594,57.850387
"point_1781","20190626T074619_20190626T075216_T40VCQ","20190902T075611_20190902T075609_T39VXK","20200315T075659_20200315T075656_T40VCQ","20200327T074611_20200327T074607_T39VXK","20200725T074621_20200725T074617_T40VCQ",54.580078,62.838208
"point_1782","20190404T073619_20190404T073615_T40WET","20190628T073621_20190628T073617_T40WET","20190728T073621_20190728T073617_T40WET","20200607T073619_20200607T073708_T40WET","20200727T073619_20200727T073628_T40WET",58.095703,65.295449
"point_1785","20190228T082859_20190228T082902_T38WNU","20190429T082609_20190429T082826_T38WNU","20200423T082559_20200423T082556_T38WNU","20200615T083559_20200615T083656_T38WNU","20200728T084559_20200728T084753_T38WNU",46.669922,65.804531
"point_1787","20180323T102021_20180323T102021_T33VWG","20180328T102019_20180328T102018_T33VWG","20180912T103021_20180912T103308_T33VWG","20190115T103359_20190115T103400_T33VWG","20200429T102559_20200429T103114_T33VWG",16.523438,59.720091
"point_1788","20180401T100019_20180401T100022_T34VFN","20180408T095029_20180408T095239_T34VFN","20190227T095031_20190227T095025_T34VFN","20190506T100039_20190506T100034_T34VFP","20190607T095031_20190607T095032_T35VLH",24.257813,61.235036
"point_1790","20181121T094309_20181121T094309_T35VNJ","20190622T095039_20190622T095037_T35VNJ","20190907T094029_20190907T094235_T35VNJ","20200227T095029_20200227T095026_T35VNJ","20200616T095029_20200616T095032_T35VNJ",27.597656,61.696676
"point_1791","20180417T093041_20180417T093212_T36VWR","20180611T093029_20180611T093032_T36VWR","20180718T092029_20180718T092026_T36VWR","20190916T092031_20190916T092028_T36VWR","20200426T093041_20200426T093036_T36VWR",33.398438,63.710354
"point_1793","20190505T075611_20190505T075613_T40VDP","20190509T073621_20190509T073616_T40VDP","20200304T073801_20200304T073804_T40VDP","20200514T075609_20200514T080021_T40VDP","20200713T075609_20200713T075928_T40VDP",55.371094,61.524199
"point_1794","20190413T080609_20190413T080846_T39VVF","20190823T075611_20190823T075643_T39VVF","20200207T081019_20200207T081013_T39VVF","20200509T075611_20200509T080203_T39VVF","20200626T080609_20200626T080757_T39VVF",49.614258,59.223435
"point_1796","20190527T083601_20190527T083603_T37VFD","20190616T083601_20190616T084207_T37VFD","20190621T083609_20190621T083615_T37VFD","20200521T083611_20200521T083606_T37VFD","20200615T083559_20200615T083656_T37VFD",41.352539,56.804484
"point_1797","20190627T080611_20190627T081353_T38UNF","20190821T080609_20190821T081049_T38UNG","20191127T082301_20191127T082300_T38UNF","20200301T081749_20200301T082140_T38UNG","20200318T080639_20200318T081023_T38UNF",45.395508,55.007287
"point_1798","20190708T082609_20190708T083143_T37TEN","20200208T083111_20200208T083110_T37TEN","20200316T081651_20200316T082337_T37UEP","20200418T082601_20200418T083036_T37UEP","20200530T081609_20200530T082208_T37TEN",39.814453,47.822329
"point_1800","20190619T070631_20190619T070759_T40UED","20190915T071619_20190915T071616_T40UED","20200325T070621_20200325T070617_T40UED","20200527T071621_20200527T072021_T40UED","20200623T070631_20200623T070721_T40UED",58.447266,53.126741
"point_1801","20190116T064219_20190116T064221_T42UUA","20190715T063639_20190715T063634_T41UQR","20200510T063629_20200510T064500_T41UQR","20200616T062629_20200616T063426_T41UQR","20200709T063629_20200709T064040_T41UQR",67.060547,50.29717
"point_1803","20190406T063629_20190406T064107_T43VCD","20190511T063631_20190511T063629_T43VCD","20200430T063619_20200430T064251_T42VXJ","20200606T062629_20200606T062901_T42VXJ","20200729T063629_20200729T064254_T43VCD",71.806641,57.045086
"point_1804","20181224T063259_20181224T063254_T41UQP","20190423T062639_20190423T063423_T41UQP","20200405T063621_20200405T064331_T41UQP","20200522T062631_20200522T063213_T41UQP","20200616T062629_20200616T063426_T41UQP",66.269531,47.938227
"point_1806","20190811T080619_20190811T081315_T37TFL","20190816T080611_20190816T081333_T37TFL","20191015T080911_20191015T081349_T37TFL","20200412T080611_20200412T081101_T37TFL","20200606T080609_20200606T080814_T37TFL",41.484375,45.492504
"point_1808","20180425T075719_20180425T080245_T38TKM","20180518T080609_20180518T081556_T37TGG","20180922T075619_20180922T080212_T37TGG","20200601T080611_20200601T081004_T37TGG","20200613T075609_20200613T080027_T38TKM",42.319336,41.839884
"point_1809","20180731T074609_20180731T075654_T38TML","20190226T074859_20190226T074900_T38TML","20190614T075611_20190614T080234_T38TML","20200708T075611_20200708T080203_T38TML","20200720T074619_20200720T075210_T38TML",44.208984,40.983316
"point_1811","20180605T105029_20180605T105024_T32VNM","20180722T104019_20180722T104020_T32VNM","20180809T105031_20180809T105026_T32VNM","20190531T105039_20190531T105035_T32VNM","20200711T103629_20200711T103625_T32VNM",10.810547,60.287815
"point_1812","20180711T110619_20180711T111139_T30UWE","20190525T112121_20190525T112609_T30UXE","20190724T112121_20190724T112448_T30UWE","20200320T112111_20200320T112439_T30UXE","20200531T110619_20200531T111348_T30UWE",-1.40625,53.548329
"point_1813","20180430T112121_20180430T112123_T30UVG","20180622T113321_20180622T113442_T30UVG","20180629T112111_20180629T112537_T30UVG","20190224T112111_20190224T112152_T30UVG","20190712T113329_20190712T113327_T30UVG",-3.295898,55.306114
"point_1816","20180507T110621_20180507T110835_T31UCU","20180718T110039_20180718T110326_T30UYD","20181103T111221_20181103T111436_T30UYD","20190514T105629_20190514T105747_T30UYD","20200526T110631_20200526T110959_T30UYD",1.032715,52.390996
"point_1817","20180306T112109_20180306T112241_T30UVB","20180629T112111_20180629T112537_T30UVB","20191126T112409_20191126T112438_T30UVB","20200424T112109_20200424T112108_T30UVB","20200524T112119_20200524T112114_T30UVB",-3.55957,50.877936
"point_1818","20180220T114339_20180220T114341_T29UNT","20180421T114349_20180421T114604_T29UNT","20181110T115359_20181110T115545_T29UNT","20181205T115441_20181205T115444_T29UNT","20190421T114351_20190421T114613_T29UNU",-8.723145,52.310497
